year,ancien_ADJ an_NOUN,ancien_ADJ vent_NOUN
1891,1.2748440081367107e-09,0.0
1892,1.8805537127519756e-09,1.2537024751679837e-09
1893,6.158416554491453e-10,0.0
1894,2.520615716150587e-09,0.0
1895,6.018614495673091e-10,0.0
1896,0.0,0.0
1897,5.826713556089658e-10,5.826713556089658e-10
1898,0.0,0.0
1899,2.7637891975018647e-09,0.0
1900,1.038210628578895e-09,0.0
1901,1.676621730339889e-09,0.0
1902,4.910283846193408e-10,4.910283846193408e-10
1903,1.6200660812870638e-09,1.0800440541913758e-09
1904,1.6123875568041512e-09,0.0
1905,5.160759042333041e-10,0.0
1906,2.572092316910357e-09,0.0
1907,3.0857059130084963e-09,0.0
1908,1.964555629285769e-09,0.0
1909,1.1001967115120692e-09,1.1001967115120692e-09
1910,0.0,5.878565634276356e-09
1911,2.128149656499545e-09,6.384448969498635e-09
1912,1.0418842455450772e-09,1.0418842455450772e-09
1913,0.0,1.060597942803554e-09
1914,0.0,0.0
1915,0.0,0.0
1916,0.0,0.0
1917,0.0,0.0
1918,1.1486376294556067e-09,0.0
1919,1.8415696745321952e-09,9.207848372660976e-10
1920,2.2716695191604686e-09,0.0
1921,7.572747429129834e-10,7.572747429129834e-10
1922,7.377935484775833e-10,7.377935484775833e-10
1923,4.246379248229459e-09,0.0
1924,2.578324886925998e-09,2.578324886925998e-09
1925,1.0998177923937646e-09,0.0
1926,1.1146138456652466e-09,1.1146138456652466e-09
1927,0.0,4.4596899506643695e-09
1928,1.1426041224282812e-09,0.0
1929,6.684243603061191e-09,0.0
1930,3.1510810627466412e-09,2.100720708497761e-09
1931,1.1405356659111021e-09,0.0
1932,1.0959536611565568e-09,1.0959536611565568e-09
1933,2.2941324395731044e-09,1.1470662197865522e-09
1934,0.0,1.1981580172459871e-09
1935,1.196828414151696e-09,0.0
1936,1.2124714565686645e-09,0.0
1937,2.5182236296217297e-09,0.0
1938,1.2965214457594243e-09,0.0
1939,1.5294050470515685e-09,0.0
1940,0.0,0.0
1941,0.0,2.9515025978810172e-09
1942,6.068423541449874e-09,0.0
1943,2.9032352077962287e-09,2.9032352077962287e-09
1944,0.0,0.0
1945,1.089252021913012e-08,0.0
1946,4.1763312808029696e-09,0.0
1947,3.5762612871081956e-09,0.0
1948,0.0,0.0
1949,2.945102384188658e-09,0.0
1950,3.190608444114673e-09,0.0
1951,1.0661401761424827e-09,1.0661401761424827e-09
1952,2.1089607837865287e-09,0.0
1953,2.1547654771580937e-09,0.0
1954,0.0,1.9545072227344917e-09
1955,1.8771215692936494e-09,0.0
1956,1.744228317335228e-09,0.0
1957,1.7670075402875796e-09,2.6505113659425206e-09
1958,0.0,1.6544486891589827e-09
1959,1.5501495642666896e-09,0.0
1960,2.0762500052562416e-09,6.920833350854139e-10
1961,6.948159270159238e-10,1.3896318540318475e-09
1962,0.0,0.0
1963,0.0,1.939815863494232e-09
1964,0.0,1.2167936658258327e-09
1965,0.0,0.0
1966,5.539074754423723e-10,5.539074754423723e-10
1967,4.930335584241163e-10,9.860671168482327e-10
1968,8.982831700699023e-10,4.4914158503495116e-10
1969,1.3625273409534344e-09,1.8167031212712459e-09
1970,0.0,1.8394900047624674e-09
1971,0.0,0.0
1972,2.565073486948677e-09,0.0
1973,1.6539611902288698e-09,0.0
1974,4.500457340128605e-09,0.0
1975,6.8537762132336866e-09,1.1422960355389478e-09
1976,1.142705374768127e-09,1.142705374768127e-09
1977,5.876781838942691e-10,5.876781838942691e-10
1978,1.1881182704343018e-09,0.0
1979,1.1703946700691858e-09,5.851973350345929e-10
1980,2.8425752862659692e-09,0.0
1981,1.2651099057237047e-09,0.0
1982,6.207502289967692e-10,0.0
1983,5.052252838311233e-09,1.2630632095778083e-09
1984,1.1598016991243298e-09,0.0
1985,6.015558051686298e-10,6.015558051686298e-10
1986,1.7983456945813714e-09,5.994485463567401e-10
1987,1.8332451112712533e-09,1.2221633705067347e-09
1988,4.1975875553212916e-09,5.996553809062277e-10
1989,1.6464366536794728e-09,0.0
1990,5.44865097484859e-10,2.179460389939436e-09
1991,2.344586080837985e-09,0.0
1992,1.1019888335184191e-09,0.0
1993,1.1078414852150331e-09,5.539207426075166e-10
1994,1.5824779819872958e-09,0.0
1995,2.1689803286761844e-09,0.0
1996,2.135236876199542e-09,0.0
1997,2.3974471297094624e-09,4.79489448146353e-10
1998,1.9072516899143466e-09,0.0
1999,9.140402323914998e-10,4.570201161957499e-10
2000,8.836062992401139e-10,4.4180314962005696e-10
2001,3.5049695090716426e-09,0.0
2002,2.190610748353805e-09,1.3143663935011318e-09
2003,8.333845835650777e-10,0.0
2004,1.7619165015858584e-09,0.0
2005,9.007499190971657e-10,0.0
2006,4.1178899179428186e-10,0.0
2007,1.5977917877663117e-09,3.994479469415779e-10
2008,1.2772318758180745e-09,0.0
2009,4.76819250749827e-10,0.0
2010,4.723793023408973e-10,4.723793023408973e-10
2011,7.64794394481072e-10,7.64794394481072e-10
2012,6.808505426114664e-10,3.404252713057332e-10
2013,0.0,1.9523875849358774e-09
2014,6.496335552830246e-10,8.661780737106994e-10
2015,2.2165753954528356e-10,8.866301581811342e-10
2016,2.0713400439298368e-10,4.1426800878596737e-10
2017,0.0,1.509366853724714e-09
2018,0.0,5.162933414126769e-10
2019,0.0,1.53059265262101e-09
