year,ton_DET âne_NOUN,ton_DET ane_NOUN,ton_DET van_NOUN
1882,1.5972923872453748e-08,0.0,5.324308105514319e-09
1883,3.159669459407155e-08,0.0,0.0
1884,8.582206056928499e-09,0.0,0.0
1885,1.1602144245337342e-08,0.0,1.933690763067375e-09
1886,3.743009102663564e-08,0.0,0.0
1887,2.0239665943222462e-08,6.528924623161458e-10,0.0
1888,2.4094335415725254e-08,0.0,0.0
1889,2.5060547415023393e-08,0.0,0.0
1890,1.1142456735058204e-08,0.0,0.0
1891,2.358461337337303e-08,3.824532135432435e-09,0.0
1892,1.0656471260972467e-08,0.0,6.268512375839919e-10
1893,1.1700991287000306e-08,0.0,0.0
1894,1.4493540145821271e-08,6.301539290376468e-10,0.0
1895,2.166701307260155e-08,0.0,0.0
1896,2.4177818858106548e-08,1.179405795248556e-09,0.0
1897,1.1653427223201618e-08,5.826713556089658e-10,5.826713556089658e-10
1898,1.584339415217073e-08,0.0,5.6583548957434e-10
1899,1.1607914629507832e-08,0.0,1.1055156790007459e-09
1900,1.4015843596837385e-08,0.0,0.0
1901,2.514932445629725e-08,0.0,0.0
1902,1.3257766440233354e-08,0.0,0.0
1903,1.7280705533195828e-08,0.0,0.0
1904,1.0211787859759625e-08,5.374625189347171e-10,0.0
1905,6.708986699521802e-09,0.0,0.0
1906,1.800464666246171e-08,0.0,0.0
1907,4.6285588695127444e-09,0.0,5.142843373384665e-10
1908,1.3751889405000384e-08,4.911389073214423e-10,9.822778146428846e-10
1909,1.265226234892225e-08,0.0,5.500983557560346e-10
1910,8.01622590529405e-09,0.0,0.0
1911,2.181353364605343e-08,3.1922244847493175e-09,0.0
1912,1.6149205250837184e-08,0.0,0.0
1913,4.772690687104841e-09,5.30298971401777e-10,0.0
1914,2.276892940855646e-08,6.696743715117748e-10,0.0
1915,1.1780761921542648e-09,0.0,0.0
1916,1.3184954461564757e-08,0.0,0.0
1917,1.5352993543160665e-08,1.0966424435210342e-09,0.0
1918,2.412139110674616e-08,0.0,1.1486376294556067e-09
1919,2.578197527691728e-08,0.0,9.207848372660976e-10
1920,9.086677632552664e-09,7.572231730534895e-10,0.0
1921,2.2718242898012164e-08,0.0,1.5145494858259667e-09
1922,9.591316185719734e-09,7.377935484775833e-10,7.377935484775833e-10
1923,2.653987074552333e-08,0.0,0.0
1924,2.9650736754760487e-08,0.0,0.0
1925,1.0998178368026856e-08,0.0,0.0
1926,3.1209186346359274e-08,1.1146138456652466e-09,0.0
1927,1.7838759802657478e-08,0.0,3.3447675740205796e-09
1928,7.998228745975666e-09,0.0,0.0
1929,2.5622934440860945e-08,0.0,0.0
1930,1.3654684494213143e-08,0.0,0.0
1931,1.710803587684495e-08,0.0,2.2810713318222042e-09
1932,2.301502632917618e-08,0.0,0.0
1933,4.588264879146209e-09,0.0,3.4411986593596566e-09
1934,2.036868629318178e-08,0.0,0.0
1935,7.180970484910176e-09,0.0,0.0
1936,2.9099314957647948e-08,0.0,0.0
1937,1.6368453259474336e-08,0.0,1.2591118148108649e-09
1938,2.2040865133021725e-08,1.2965214457594243e-09,3.8895642262559704e-09
1939,3.058810094103137e-08,1.5294050470515685e-09,0.0
1940,1.0143131667916805e-08,2.5357829169792012e-09,0.0
1941,1.1806010391524069e-08,0.0,0.0
1942,1.2136847082899749e-08,0.0,0.0
1943,2.6129116648121453e-08,0.0,0.0
1944,0.0,0.0,0.0
1945,1.742803235060819e-08,0.0,0.0
1946,2.227376683094917e-08,0.0,1.3921104269343232e-09
1947,2.0265479960812627e-08,0.0,1.1920870957027319e-09
1948,4.022598432129598e-08,0.0,0.0
1949,2.8469324453439526e-08,0.0,2.945102384188658e-09
1950,2.765194051512765e-08,0.0,4.2541445921528975e-09
1951,2.3455084208201527e-08,0.0,0.0
1952,1.8980646387944944e-08,0.0,0.0
1953,1.939288907237824e-08,0.0,0.0
1954,1.7590565448699635e-08,0.0,9.772536113672459e-10
1955,1.407841132561316e-08,0.0,2.815682353940474e-09
1956,1.9186511934776718e-08,0.0,1.744228317335228e-09
1957,2.2087593976038988e-08,0.0,8.835037701437898e-10
1958,3.557064687242928e-08,0.0,2.4816730892496253e-09
1959,3.1778064624177205e-08,0.0,1.5501495642666896e-09
1960,2.9067499296431265e-08,0.0,0.0
1961,2.0149662549595604e-08,6.948159270159238e-10,0.0
1962,2.4099433559854333e-08,0.0,0.0
1963,2.0044765847160306e-08,0.0,0.0
1964,1.764350798794112e-08,6.083968329129164e-10,1.8251904432275978e-09
1965,2.9549034608056246e-08,0.0,0.0
1966,1.163205709531212e-08,5.539074754423723e-10,2.7695373772118614e-09
1967,3.007504667529304e-08,4.930335584241163e-10,1.9721342336964653e-09
1968,1.7067379454172027e-08,8.982831700699023e-10,1.3474247273492779e-09
1969,1.5896152616434733e-08,0.0,0.0
1970,1.0577067222072856e-08,0.0,0.0
1971,1.1818314438194477e-08,0.0,0.0
1972,1.487742551375959e-08,0.0,5.130146862875051e-10
1973,9.923766697284009e-09,0.0,5.513203782392395e-10
1974,2.0814615919739765e-08,0.0,1.1251143350321513e-09
1975,1.5420996479775795e-08,0.0,0.0
1976,1.7711933031350213e-08,5.713526873840635e-10,5.713526873840635e-10
1977,1.469195431980097e-08,0.0,1.7630346071939584e-09
1978,2.1386129311906643e-08,0.0,5.940591352171509e-10
1979,1.1703946256602649e-08,0.0,5.851973350345929e-10
1980,2.0466542238750662e-08,0.0,0.0
1981,3.226030242942102e-08,6.325549528618524e-10,6.958104536991527e-09
1982,1.4898005495922462e-08,0.0,1.8622506869903077e-09
1983,2.7787390166622572e-08,0.0,6.315316047889041e-10
1984,2.0876431250371752e-08,0.0,0.0
1985,2.4062231318566774e-08,0.0,6.015558051686298e-10
1986,2.637573548458505e-08,0.0,1.1988970927134801e-09
1987,1.4665960890170027e-08,0.0,7.3329802230404084e-09
1988,2.638483720396323e-08,0.0,2.99827696004229e-09
1989,2.0854864501984594e-08,0.0,4.939310072060721e-09
1990,1.961514289883226e-08,5.44865097484859e-10,2.1794604454505873e-09
1991,2.1687421636329418e-08,0.0,8.20605094986604e-09
1992,1.4876849585565566e-08,0.0,1.1019888335184191e-09
1993,1.2186256448387667e-08,5.539207426075166e-10,2.7696037130375828e-09
1994,2.215469208088905e-08,0.0,4.747434001473039e-09
1995,2.6027763055935793e-08,0.0,1.0844901643380922e-09
1996,2.6156651955488996e-08,0.0,4.80428297144897e-09
1997,1.9659066485822052e-08,0.0,6.233362825902589e-09
1998,1.6211639364271946e-08,0.0,4.291316191284977e-09
1999,1.736676483177213e-08,0.0,1.8280804647829996e-09
2000,1.9439339027371716e-08,0.0,4.4180314962005696e-10
2001,3.548781557505265e-08,8.762423564512289e-10,4.381211921034023e-09
2002,1.9715497234784607e-08,4.38122149670761e-10,4.381221607729913e-09
2003,3.166861484160677e-08,0.0,3.7502307925763034e-09
2004,2.7309706496225772e-08,0.0,3.523833003171717e-09
2005,2.702249746189267e-08,0.0,1.8014998381943315e-09
2006,1.6059770735488144e-08,0.0,8.235779835885637e-10
2007,2.1570189551178842e-08,0.0,1.5977917877663117e-09
2008,2.597038251117567e-08,0.0,8.514879357157668e-10
2009,3.7668721253325543e-08,2.384096253749135e-09,3.814554005998616e-09
2010,3.023227623799585e-08,0.0,1.4171379625338432e-09
2011,4.2446089976166945e-08,0.0,1.5295887612065684e-09
2012,4.902124001171515e-08,0.0,5.106379041830422e-09
2013,4.127904928985515e-08,0.0,3.9047751143606035e-09
2014,4.179309254226382e-08,0.0,4.763979405408847e-09
2015,5.075957823508226e-08,0.0,4.433150652127793e-09
2016,5.5926179909349116e-08,0.0,5.385484308506605e-09
2017,8.980732246754997e-08,0.0,1.0062445099379147e-08
2018,6.324593226914033e-08,0.0,8.776986526459751e-09
2019,4.2601494554261876e-08,0.0,8.163161147045628e-09
